image_file_name,pmcid,rexinthewild_question,rexinthewild_gt_text,rexinthewild_choices,rexinthewild_answer,topic
ijspt_2021_16_4_25463_64703.jpg,PMC8329322,What directional movement is being performed?,Lateral cut to the left,"[A] Lateral cut to the right
[B] Backpedal toward the camera with slight leftward drift
[C] Lateral cut to the left
[D] Crossover step to the left
[E] Straight-line acceleration directly away from the camera",C,Trunk & Extremities
ijspt_2021_16_4_25463_64703.jpg,PMC8329322,Which description best matches the leg positions?,Mid-leap with weight still primarily on right foot,"[A] Deep lunge with both feet on ground, weight primarily on left foot
[B] Deep lunge with both feet on ground, weight primarily on right foot
[C] Deep lunge with both feet on ground, weight balanced between feet
[D] Mid-leap with weight still primarily on right foot
[E] Mid-leap with weight primarily transferred to left foot",D,Trunk & Extremities
JOCR-8-38-g010.jpg,PMC6424312,Which muscles most directly act together to produce the wrist position seen?,Flexor carpi radialis and flexor carpi ulnaris,"[A] Flexor carpi radialis and extensor carpi ulnaris
[B] Extensor carpi radialis longus and brevis
[C] Flexor carpi radialis and flexor carpi ulnaris
[D] Palmaris longus and flexor digitorum superficialis
[E] Pronator teres and palmaris longus",C,Trunk & Extremities
JOCR-8-38-g010.jpg,PMC6424312,Which wrist movement is demonstrated in the image?,Palmar flexion of the wrist,"[A] Radial deviation of the wrist
[B] Ulnar deviation of the wrist
[C] Hyperextension of the wrist (dorsal flexion)
[D] Palmar flexion of the wrist
[E] Dorsiflexion (wrist extension)",D,Trunk & Extremities
12984_2024_1423_Fig11_HTML.jpg,PMC11299288,The adhesive electrodes and leads on the residual limb are most likely used to detect:,Surface electromyography (sEMG) from residual muscles,"[A] Leads for transcutaneous electrical nerve stimulation (TENS) to relieve stump pain
[B] Galvanic skin response (GSR) measuring changes in skin conductance
[C] Mechanomyography (MMG) detecting muscle-contraction vibrations
[D] Transcutaneous electroneurography (ENG) of residual peripheral nerves
[E] Surface electromyography (sEMG) from residual muscles",E,Trunk & Extremities
12984_2024_1423_Fig11_HTML.jpg,PMC11299288,What is the likeliest level of the upper limb amputation?,Trans-humeral,"[A] At the wrist
[B] At the shoulder
[C] Trans-humeral
[D] Trans-radial
[E] At the elbow",C,Trunk & Extremities
IJPS-46-256-g020.jpg,PMC3901907,What overall hand posture is demonstrated in the image?,Ulnar claw (intrinsic-minus hand),"[A] Ulnar claw (intrinsic-minus hand)
[B] Dupuytren contracture of ring and little fingers
[C] Hand of Benediction (median nerve palsy on making a fist)
[D] Volkmann ischemic contracture
[E] Ape hand deformity (thenar wasting with thumb adduction)",A,Trunk & Extremities
IJPS-46-256-g020.jpg,PMC3901907,Which finger joint positions are shown?,Metacarpophalangeal hyperextension with interphalangeal flexion,"[A] Metacarpophalangeal flexion with interphalangeal hyperextension
[B] All finger joints extended
[C] Metacarpophalangeal hyperextension with proximal interphalangeal flexion and distal interphalangeal hyperextension
[D] Metacarpophalangeal hyperextension with interphalangeal flexion
[E] Metacarpophalangeal neutral with proximal interphalangeal flexion and distal interphalangeal extension",D,Trunk & Extremities
PGPM-14-1041-g0003.jpg,PMC8396371,Which syndrome is suggested by the ear lobe morphology?,Mowat–Wilson syndrome,"[A] Kabuki syndrome
[B] Beckwith–Wiedemann syndrome
[C] Mowat–Wilson syndrome
[D] CHARGE syndrome
[E] Treacher Collins syndrome",C,Head & Neck
PGPM-14-1041-g0003.jpg,PMC8396371,Which ear lobule feature is visible?,Uplifted lobule with a central depression,"[A] Downturned lobule with an inferior notch
[B] Attached lobule with a preauricular pit
[C] Uplifted lobule with a central depression
[D] Hypoplastic lobule (microtia)
[E] Normal free lobule without deformity",C,Head & Neck
JBPE-9-719-g006.jpg,PMC6943847,What loading effect is this knee brace designed to achieve?,Unload the medial tibiofemoral compartment via three-point valgus leverage,"[A] Provide circumferential compression only, without altering compartmental loading
[B] Increase patellofemoral compression during flexion to improve tracking
[C] Unload the medial tibiofemoral compartment via three-point valgus leverage
[D] Offload the lateral compartment via three-point varus leverage",C,Trunk & Extremities
JBPE-9-719-g006.jpg,PMC6943847,"Based on the hinge and side pad placement, which moment does this knee brace most likely apply?",Valgus moment,"[A] Varus (adduction) moment
[B] No net unloading moment—pads primarily provide cushioning
[C] Internal tibial rotation torque from the diagonal straps
[D] Valgus moment
[E] Predominantly flexion–extension support with minimal coronal-plane moment",D,Trunk & Extremities
ijspt_2023_18_3_74973_158329.jpg,PMC10324324,Which description best fits the spinal alignment maintained during the movement?,Neutral spine with minimal axial rotation,"[A] Neutral spine with minimal axial rotation
[B] Mild lumbar extension (arching) with rotation toward the rowing arm
[C] Subtle thoracic flexion (rounding) with side-bending away from the support hand
[D] Noticeable lateral flexion toward the lifted leg",A,Trunk & Extremities
ijspt_2023_18_3_74973_158329.jpg,PMC10324324,How many points of contact with the bench are used for support?,Two (one hand and one knee),"[A] Three (hand, knee, and shin counted as an additional contact)
[B] Two (one hand and one knee)
[C] One (only the hand)
[D] Three (hand, knee, and dumbbell assumed to be resting on the bench)",B,Trunk & Extremities
IMCRJ-16-847-g0004.jpg,PMC10729832,Which immediate bedside assessment best quantifies the asymmetry between the limbs?,Measure circumferences at mid-thigh and mid-calf on both sides,"[A] Palpate dorsalis pedis and posterior tibial pulses bilaterally and document differences
[B] Measure limb lengths from the anterior superior iliac spine to the medial malleolus on both sides
[C] Measure circumferences at mid-thigh and mid-calf on both sides
[D] Grade pretibial pitting edema depth after 5 seconds of compression on both legs
[E] Measure circumference only at the visibly most swollen point on the left thigh",C,Trunk & Extremities
IMCRJ-16-847-g0004.jpg,PMC10729832,Which lower limb appears more swollen?,Left leg of patient,"[A] Left leg of patient
[B] Right leg of patient
[C] Both limbs appear equal in girth
[D] No definite swelling",A,Trunk & Extremities
12903_2024_4859_Fig6_HTML.jpg,PMC11438088,Which observation most suggests macrocephaly?,Head appears disproportionately broad relative to shoulder width,"[A] Head appears smaller than expected for body size
[B] Occipital flattening with average head-to-body ratio
[C] Head appears proportionately broad relative to shoulder width
[D] Elongated, narrow skull contour with normal shoulder span
[E] Head appears disproportionately broad relative to shoulder width",E,Head & Neck
12903_2024_4859_Fig6_HTML.jpg,PMC11438088,Which bedside assessment best confirms increased head size?,Measure occipitofrontal head circumference with a nonstretchable tape,"[A] Measure occipitofrontal head circumference with a nonstretchable tape
[B] Measure biparietal diameter across the parietal eminences with sliding calipers
[C] Compare head circumference to chest circumference at the nipple line
[D] Measure occipitomental circumference from chin to occiput with a tape
[E] Palpate the anterior fontanelle and cranial sutures for bulging or widening",A,Head & Neck
imcrj-10-193Fig14.jpg,PMC5476608,What palatal contour is shown?,High-arched/vaulted palate (with subtle midline depression),"[A] Palatal torus (midline bony prominence)
[B] Low, flat palate
[C] High-arched/vaulted palate (with subtle midline depression)
[D] Normal palatal vault
[E] Submucous cleft palate",C,Mouth & Jaws
imcrj-10-193Fig14.jpg,PMC5476608,Where is the most notable palatal concavity?,Along the central palatine raphe of the hard palate,"[A] On the posterior soft palate just anterior to the uvula
[B] Along the central palatine raphe of the hard palate
[C] On the left paramedian palatal wall near the palatal rugae
[D] No discrete palatal concavity is appreciable
[E] On the right posterolateral palatal vault adjacent to the molars",B,Mouth & Jaws
cop-0010-0153-g03.jpg,PMC6760366,How does the lower eyelid margin appear?,Normally apposed to the globe without lash contact,"[A] Focal irregularity with visible retained suture along the margin
[B] Mild eversion with inferior scleral show (early ectropion)
[C] Normally apposed to the globe without lash contact
[D] Subtle inversion with lashes touching the cornea (entropion)",C,Eyes
cop-0010-0153-g03.jpg,PMC6760366,Which area of the eye shows subtle discoloration?,Lower eyelid,"[A] Medial canthus
[B] Upper eyelid
[C] No appreciable discoloration
[D] Lower eyelid
[E] Lateral canthus",D,Eyes
ijspt_2022_17_7_39796_103478.jpg,PMC9718688,Which type of muscle contraction is predominantly occurring at the shoulders?,Isometric contraction of the shoulder adductors to resist the chains,"[A] Isometric contraction of the shoulder abductors
[B] Eccentric contraction of the shoulder abductors as the arms slowly drift downward
[C] Isometric contraction of the shoulder adductors to resist the chains
[D] Concentric adduction returning the arms toward the sides
[E] Alternating concentric–eccentric abduction during repeated raises",C,Trunk & Extremities
ijspt_2022_17_7_39796_103478.jpg,PMC9718688,Which complication is a notable risk in this posture?,Brachial plexus traction neuropathy,"[A] Axillary nerve neuropraxia due to inferior shoulder dislocation
[B] Brachial plexus traction neuropathy
[C] Supraspinatus tendon tear at the greater tuberosity
[D] Ulnar nerve entrapment at the cubital tunnel
[E] No clinically significant neurovascular risk in this posture",B,Trunk & Extremities
MEDJ-35-170-f5.jpg,PMC7384504,Which surgical approach is suggested by the incision adjacent to the ear?,Right preauricular (modified Blair) incision for parotidectomy,"[A] Submandibular (Risdon) incision for submandibular gland excision
[B] Right retroauricular (postauricular) incision for mastoidectomy
[C] Right preauricular (modified Blair) incision for parotidectomy
[D] Left preauricular incision for temporomandibular joint arthrotomy",C,Mouth & Jaws
MEDJ-35-170-f5.jpg,PMC7384504,Which anatomical region in the image shows the postoperative change?,Right preauricular/parotid area,"[A] Right zygomaticotemporal scalp region
[B] Right preauricular/parotid area
[C] Left preauricular/parotid area
[D] Right postauricular/mastoid region
[E] Right submandibular/submental triangle",B,Head & Neck
OMJ-36-04-1900165-f7.jpg,PMC8258921,Which diagnosis best explains bilateral narrowed palpebral fissures with ptosis?,Blepharophimosis-ptosis-epicanthus inversus syndrome (BPES),"[A] Congenital Horner syndrome
[B] Severe allergic blepharitis with lid edema
[C] Bilateral ocular myasthenia gravis
[D] Bilateral partial third-nerve palsy
[E] Blepharophimosis-ptosis-epicanthus inversus syndrome (BPES)",E,Eyes
OMJ-36-04-1900165-f7.jpg,PMC8258921,Which medial eyelid feature is indicated by an upward-curving fold toward the medial canthus?,Epicanthus inversus,"[A] Hypertrophied plica semilunaris
[B] Telecanthus without epicanthus
[C] Epicanthus tarsalis
[D] Lower-lid epiblepharon
[E] Epicanthus inversus",E,Eyes
IJO-68-1371-g005.jpg,PMC7574141,Which cranial nerve deficit best explains ptosis in subfigure a and outward eye position in subfigure b?,Left oculomotor nerve (CN III),"[A] Left trochlear nerve (CN IV)
[B] Left oculomotor nerve (CN III)
[C] Left abducens nerve (CN VI)
[D] Right oculomotor nerve (CN III)
[E] Facial nerve (CN VII)",B,Eyes
IJO-68-1371-g005.jpg,PMC7574141,Which muscle’s dysfunction best explains the complete eyelid droop in subfigure a?,Left levator palpebrae superioris,"[A] Left orbicularis oculi
[B] Right levator palpebrae superioris
[C] Left frontalis
[D] Left superior tarsal (Müller’s) muscle
[E] Left levator palpebrae superioris",E,Eyes
10-1055-s-0043-1775866-i2342145-4.jpg,PMC10721370,Which eyelid shows postoperative reconstruction in this image?,Lower eyelid (cheek rotation flap),"[A] No reconstruction—postoperative edema only
[B] Upper eyelid (flap switch alone)
[C] Both eyelids reconstructed
[D] Lower eyelid (cheek rotation flap)",D,Eyes
10-1055-s-0043-1775866-i2342145-4.jpg,PMC10721370,Which part of this person's face appears to have had prior surgical intervention?,Person's right upper and lower eyelids,"[A] Person's right upper and lower eyelids
[B] Person's left upper and lower eyelids
[C] The forehead
[D] The nasal bridge",A,Surgical & Procedural
